Artist,Artist country,Artist genres,Artist sub genres,Artist uuid,Artist url,Career stage,Growth level,Gender,Type,Birth date,First release,Latest release,Total ISRC,Latest concert,Total concerts (last 3y),Upcoming concert,Soundcharts score Total,Soundcharts score Change, Soundcharts score Change %,Spotify followers Total,Spotify followers Change,Spotify followers Change %,Spotify monthly listeners Total,Spotify monthly listeners Change,Spotify monthly listeners Change %,Spotify popularity Total,Spotify popularity Change,Spotify popularity Change %,Tidal popularity Total,Tidal popularity Change,Tidal popularity Change %,YouTube subscribers Total,YouTube subscribers Change,YouTube subscribers Change %,YouTube daily views Total,YouTube daily views Change,YouTube daily views Change %,Youtube channel views Total,Youtube channel views Change,Youtube channel views Change %,Youtube posts,Youtube posts Change,Youtube posts Change %,Instagram followers Total,Instagram followers Change,Instagram followers Change %,Instagram posts Total,Instagram posts Change,Instagram posts Change %,Instagram following Total,Instagram following Change,Instagram following Change %,TikTok followers Total,TikTok followers Change,TikTok followers Change %,Tiktok likes Total,Tiktok likes Change,Tiktok likes Change %,Tiktok following Total,Tiktok following Change,Tiktok following Change %,Airplay plays Total,Airplay plays Change,Airplay plays Change %,Pandora monthly listeners Total,Pandora monthly listeners Change,Pandora monthly listeners Change %,Deezer fans Total,Deezer fans Change,Deezer fans Change %,Deezer popularity Total,Deezer popularity Change,Deezer popularity Change %,Amazon followers Total,Amazon followers Change,Amazon followers Change %,Facebook likes Total,Facebook likes Change,Facebook likes Change %,X followers Total,X followers Change,X followers Change %,X likes Total,X likes Change,X likes Change %,X posts Total,X posts Change,X posts Change %,X following Total,X following Change,X following Change %,Soundcloud followers Total,Soundcloud followers Change,Soundcloud followers Change %,Soundcloud posts Total,Soundcloud posts Change,Soundcloud posts Change %,Soundcloud following Total,Soundcloud following Change,Soundcloud following Change %,Songkick Fans Total,Songkick Fans Change,Songkick Fans Change %,Bandsintown followers Total,Bandsintown followers Change,Bandsintown followers Change %,Genius followers Total,Genius followers Change,Genius followers Change %,Netease followers Total,Netease followers Change,Netease followers Change %,Kkbox followers Total,Kkbox followers Change,Kkbox followers Change %,Weibo followers Total,Weibo followers Change,Weibo followers Change %,Weibo likes Total,Weibo likes Change,Weibo likes Change %,Weibo posts Total,Weibo posts Change,Weibo posts Change %,Weibo following Total,Weibo following Change,Weibo following Change %,Anghami followers Total,Anghami followers Change,Anghami followers Change %,Anghami plays Total,Anghami plays Change,Anghami plays Change %,Boomplay favorites Total,Boomplay favorites Change,Boomplay favorites Change %,Audiomack followers Total,Audiomack followers Change,Audiomack followers Change %,Audiomack plays Total,Audiomack plays Change,Audiomack plays Change %,Gaana favorites Total,Gaana favorites Change,Gaana favorites Change %,Jiosaavn followers Total,Jiosaavn followers Change,Jiosaavn followers Change %,Jiosaavn listeners Total,Jiosaavn listeners Change,Jiosaavn listeners Change %,Line music followers Total,Line music followers Change,Line music followers Change %,Melon Likes Total,Melon Likes Change,Melon Likes Change %,QQ Music Fans Total,QQ Music Fans Change,QQ Music Fans Change %,Yandex followers Total,Yandex followers Change,Yandex followers Change %,Yandex monthly listeners Total,Yandex monthly listeners Change,Yandex monthly listeners Change %,Vk fans Total,Vk fans Change,Vk fans Change %,Mixcloud followers Total,Mixcloud followers Change,Mixcloud followers Change %,Mixcloud following Total,Mixcloud following Change,Mixcloud following Change %,Twitch followers Total,Twitch followers Change,Twitch followers Change %,Last.fm listeners Total,Last.fm listeners Change,Last.fm listeners Change %,Patreon followers Total,Patreon followers Change,Patreon followers Change %,Patreon posts Total,Patreon posts Change,Patreon posts Change %,Unnamed: 188,Artist_Type,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status
Elsy Wameyo,Australia,"Pop, R&B, Hip Hop","australian alternative pop, R&B/Soul, rap, soul",c2f03896-dc25-11e8-86b4-549f35161576,https://app.soundcharts.com/app/artist/elsy-wameyo/overview,long_tail,average_growth,female,person,,2/6/18,11/28/25,41,12/30/24,16,1/12/26,40256,256,0.64,8476.0,175.0,2.11,17832,-19358,-52.05,25,-3,-10.71,30.0,0.0,0.0,6590.0,180.0,2.81,592.0,-74.0,-11.11,657993.0,22352.0,3.52,94.0,6.0,6.82,17468.0,228.0,1.32,70.0,0.0,0.0,859.0,9.0,1.06,8803.0,600.0,7.31,1600000.0,100000.0,6.67,318.0,8.0,2.58,1079.0,2.0,0.19,,,,107.0,9.0,9.18,11.0,-2.0,-15.38,22.0,0.0,0.0,2973.0,24.0,0.81,1669.0,44.0,2.71,965.0,74.0,8.31,414.0,41.0,10.99,13.0,-1.0,-7.14,244.0,3.0,1.24,34.0,0.0,0.0,22.0,0.0,0.0,1519.0,9.0,0.6,1029.0,12.0,1.18,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,1909.0,0.0,0.0,,,,129.0,0.0,0.0,1423.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808.0,0.0,0.0,,,,,,,,,57yHK6QAG0l9vigstf9F2T,https://www.instagram.com/elsywameyo/,elsywameyo,https://www.tiktok.com/@elsywameyo,elsywameyo,https://www.youtube.com/@elsywameyo,,https://soundcloud.com/elsywameyo,elsywameyo,https://twitter.com/elsywameyo,elsywameyo,https://www.facebook.com/elsywameyo,,"spotify,soundcloud+musicbrainz"
B No Beat,Brazil,Hip Hop,Hip-Hop/Rap,96ede126-83c5-45a2-8b6b-fd5c33f2ee64,https://app.soundcharts.com/app/artist/b-no-beat/overview,long_tail,average_growth,female,person,,10/18/20,12/19/25,48,1/12/26,0,1/12/26,28731,731,2.61,1506.0,57.0,3.93,17768,6365,55.82,24,3,14.29,8.0,0.0,0.0,64.0,6.0,10.34,,,,4052.0,180.0,4.65,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,2SzSJOX4IgHdpYgci9RutM,https://www.instagram.com/bnobeat/,bnobeat,https://www.tiktok.com/@bnobeat,bnobeat,https://www.youtube.com/@bnobeat,,https://soundcloud.com/ghnobeat,ghnobeat,https://twitter.com/bnobeat,bnobeat,,,"spotify,soundcloud"
J-NA,France,Hip Hop,Hip-Hop/Rap,ebd18917-2cbe-48f1-abb6-47ed15f72eaa,https://app.soundcharts.com/app/artist/j-na-2/overview,long_tail,average_growth,female,person,,8/20/21,5/9/25,34,1/12/26,0,1/12/26,2231,231,11.55,853.0,10.0,1.19,17735,145,0.82,27,1,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,3.0,1.64,0.0,0.0,0.0,26.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6u6MP6Ng4uVw6tupRVYQAd,https://www.instagram.com/jna/,jna,https://www.tiktok.com/@jna,jna,https://www.youtube.com/@jna,,https://soundcloud.com/naj-mil,naj-mil,https://twitter.com/jna,jna,,,"spotify,soundcloud"
Pam Asberry,United States,"Hip Hop, Classical","contemporary hip hop, chamber music",11e83fed-c005-0e06-9634-aa1c026db3d8,https://app.soundcharts.com/app/artist/pam-asberry/overview,long_tail,average_growth,female,person,,10/13/17,10/31/25,155,12/7/25,2,1/12/26,31044,44,0.14,778.0,5.0,0.65,17733,-4267,-19.4,23,1,4.55,11.0,0.0,0.0,343.0,3.0,0.88,,,,38391.0,392.0,1.03,45.0,1.0,2.27,1166.0,8.0,0.69,2810.0,4.0,0.14,1100.0,8.0,0.73,,,,,,,,,,14.0,-2.0,-12.5,1297.0,-198.0,-13.24,12.0,0.0,0.0,5.0,2.0,66.67,22.0,1.0,4.76,729.0,-1.0,-0.14,1543.0,-4.0,-0.26,2085.0,-18.0,-0.86,5723.0,-2.0,-0.03,562.0,-1.0,-0.18,214.0,0.0,0.0,17.0,0.0,0.0,59.0,0.0,0.0,85.0,1.0,1.19,49.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,,,4mP4jktK0i9pyxEdQCTvH9,https://www.instagram.com/pamasberry/,pamasberry,https://www.tiktok.com/@pamasberry,pamasberry,https://www.youtube.com/@pamasberry,,https://soundcloud.com/pam-asberry-628609131,pam-asberry-628609131,https://twitter.com/pamasberry,pamasberry,,,"spotify,soundcloud"
Irit,Slovakia,Hip Hop,"Hip-Hop/Rap, hip hop, trap",11e81bd1-1486-aa52-a6ef-a0369fe50396,https://app.soundcharts.com/app/artist/irit/overview,long_tail,average_growth,female,person,,1/26/18,10/24/25,89,4/21/18,0,1/12/26,26508,508,1.95,1252.0,29.0,2.37,17727,-1908,-9.72,26,0,0.0,6.0,0.0,0.0,2620.0,0.0,0.0,,,,491884.0,2884.0,0.59,41.0,0.0,0.0,3638.0,-16.0,-0.44,92.0,3.0,3.37,164.0,2.0,1.23,,,,,,,,,,,,,,,,10.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,286.0,2.0,0.7,,,,,,,,,,,,,4.0,0.0,0.0,72.0,0.0,0.0,,,,104.0,2.0,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,0q9lPhJHW5R9J7RXIJRbTk,https://www.instagram.com/irit/,irit,https://www.tiktok.com/@irit,irit,https://www.youtube.com/@irit,,https://soundcloud.com/daniel-romero-5,daniel-romero-5,https://twitter.com/irit,irit,,,"spotify,soundcloud"
Yazmine,United States,Hip Hop,"Hip-Hop/Rap, hip hop, trap",adbc8e0a-9e5a-11e9-913a-801844edfa71,https://app.soundcharts.com/app/artist/yazmine/overview,long_tail,average_growth,female,person,,7/13/19,3/8/24,31,12/16/23,6,1/12/26,32889,889,2.78,2153.0,19.0,0.89,17717,103,0.58,23,1,4.55,11.0,0.0,0.0,219.0,-1.0,-0.45,,,,6290.0,57.0,0.91,9.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,67.0,0.0,0.0,1898.0,3.0,0.16,32800.0,200.0,0.61,1228.0,7.0,0.57,2.0,0.0,0.0,,,,28.0,1.0,3.7,10.0,0.0,0.0,3.0,0.0,0.0,,,,6461.0,-22.0,-0.34,40985.0,-68.0,-0.17,31015.0,-7.0,-0.02,450.0,-4.0,-0.88,3574.0,0.0,0.0,12.0,0.0,0.0,409.0,-1.0,-0.24,502.0,5.0,1.01,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,,,,52.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,2KtbP6KMRwuVmP8gjm7NcS,https://www.instagram.com/yazmine.r/,yazmine.r,https://www.tiktok.com/@yazmine.r,yazmine.r,https://www.youtube.com/@yazmine.r,,https://soundcloud.com/yazmine-rosario,yazmine-rosario,https://twitter.com/yyyyazmine,yyyyazmine,,,"spotify,soundcloud+musicbrainz"
Mima,Puerto Rico,"Hip Hop, Reggae, Latin, Rock","Hip-Hop/Rap, reggae en espanol, puerto rican indie, puerto rican rock",11e81bce-2f7b-c6b0-a4ad-a0369fe50396,https://app.soundcharts.com/app/artist/mima-1/overview,long_tail,average_growth,female,person,,6/5/05,6/9/25,50,4/26/25,1,1/12/26,4508,1508,50.27,16180.0,59.0,0.37,17689,-1698,-8.76,24,-1,-4.0,,,,2040.0,20.0,0.99,,,,221952.0,4411.0,2.03,35.0,0.0,0.0,8758.0,66.0,0.76,200.0,0.0,0.0,2633.0,22.0,0.84,,,,,,,,,,37.0,4.0,12.12,213.0,85.0,66.41,,,,,,,,,,13860.0,-4.0,-0.03,59955.0,-109.0,-0.18,29538.0,41.0,0.14,263378.0,277.0,0.11,1253.0,-6.0,-0.48,1445.0,0.0,0.0,28.0,0.0,0.0,44.0,0.0,0.0,3925.0,3.0,0.08,3626.0,15.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2LdXSnBos8LTWMKoHF0oAw,https://www.instagram.com/mima/,mima,https://www.tiktok.com/@mima,mima,https://www.youtube.com/@mima,,https://soundcloud.com/undaeun,undaeun,https://twitter.com/mima,mima,,,"spotify,soundcloud"
Laura Enea,United States,"Pop, Hip Hop","Pop, freestyle, deep freestyle, mainstream pop",11e81bc0-7209-62b6-b7b2-a0369fe50396,https://app.soundcharts.com/app/artist/laura-enea/overview,long_tail,average_growth,female,person,,1/1/94,9/27/11,24,2/25/17,0,1/12/26,36410,410,1.14,2907.0,28.0,0.97,17687,-1307,-6.88,22,0,0.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.0,-337.0,-10.79,19.0,0.0,0.0,4.0,0.0,0.0,34.0,3.0,9.68,,,,,,,,,,,,,,,,,,,,,,,,,129.0,-288.0,-69.06,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,221.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,6TEserE0g2TKlKBCGElMLL,https://www.instagram.com/lauraenea/,lauraenea,https://www.tiktok.com/@lauraenea,lauraenea,https://www.youtube.com/@lauraenea,,https://soundcloud.com/laura-enea,laura-enea,https://twitter.com/lauraenea,lauraenea,,,"spotify,soundcloud"
Lydol,Cameroon,"Hip Hop, Pop, Electro","Hip-Hop/Rap, cameroonian pop, afrobeats",eac7ef3e-c650-11e8-8580-549f35141000,https://app.soundcharts.com/app/artist/lydol/overview,long_tail,average_growth,female,person,,4/18/18,11/14/25,62,1/12/26,0,1/12/26,40195,195,0.49,24074.0,772.0,3.31,17668,1009,6.06,23,0,0.0,15.0,0.0,0.0,108000.0,1000.0,0.93,,,,18724691.0,585747.0,3.23,205.0,4.0,1.99,376801.0,829.0,0.22,1076.0,-153.0,-12.45,902.0,11.0,1.23,475300.0,14600.0,3.17,4400000.0,200000.0,4.76,211.0,6.0,2.93,27.0,6.0,28.57,,,,825.0,4.0,0.49,19.0,-4.0,-17.39,43.0,0.0,0.0,760053.0,2366.0,0.31,10094.0,-13.0,-0.13,8061.0,-1.0,-0.01,3493.0,0.0,0.0,222.0,0.0,0.0,90.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,1385.0,0.0,0.0,110.0,0.0,0.0,3015.0,44.0,1.48,393582.0,8960.0,2.33,,,,,,,,,,,,,,,,6.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,219.0,1.0,0.46,,,,,,,,,2ceQA8sHk6LFo9LlnoqbL8,https://www.instagram.com/lydol/,lydol,https://www.tiktok.com/@lydol,lydol,https://www.youtube.com/@lydol,,https://soundcloud.com/lydol33,lydol33,https://twitter.com/lydol,lydol,,,"spotify,soundcloud"
La Gale,Lebanon,Hip Hop,"Hip-Hop/Rap, rap inde, contemporary hip hop, hip hop",11e81bbb-d684-48aa-8f87-a0369fe50396,https://app.soundcharts.com/app/artist/la-gale/overview,long_tail,average_growth,female,person,4/25/84,3/30/12,2/1/25,47,3/2/24,5,1/12/26,39668,668,1.71,9601.0,67.0,0.7,17625,-832,-4.51,25,0,0.0,23.0,0.0,0.0,1460.0,10.0,0.69,0.0,0.0,0.0,378901.0,5844.0,1.57,44.0,0.0,0.0,7087.0,33.0,0.47,35.0,1.0,2.94,2927.0,45.0,1.56,,,,,,,,,,953.0,-61.0,-6.02,0.0,0.0,0.0,6591.0,81.0,1.24,33.0,0.0,0.0,43.0,2.0,4.88,10231.0,-7.0,-0.07,2.0,0.0,0.0,,,,,,,,,,34.0,3.0,9.68,8.0,0.0,0.0,,,,1501.0,7.0,0.47,3864.0,31.0,0.81,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,370.0,0.0,0.0,20139.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,100.0,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7jqJfddLqySAOYKPPfnDAh,https://www.instagram.com/lagale/,lagale,https://www.tiktok.com/@lagale,lagale,https://www.youtube.com/@lagale,,https://soundcloud.com/lagale-sc,lagale-sc,https://twitter.com/lagale,lagale,https://www.facebook.com/callmemonster,,"spotify,soundcloud+musicbrainz"
Eno Barony,Ghana,Hip Hop,"ghanaian hip hop, Hip-Hop/Rap",bd316804-c658-11e8-aada-549f35161576,https://app.soundcharts.com/app/artist/eno-barony-1/overview,mid_level,average_growth,female,person,10/30/91,1/1/18,11/8/25,115,1/12/26,0,1/12/26,49172,172,0.35,78850.0,1183.0,1.52,17579,2379,15.65,23,1,4.55,22.0,0.0,0.0,105000.0,0.0,0.0,2588.0,553.0,27.17,9527467.0,0.0,0.0,75.0,0.0,0.0,1431203.0,-838.0,-0.06,219.0,3.0,1.39,1428.0,1.0,0.07,483000.0,5500.0,1.15,3400000.0,100000.0,3.03,66.0,0.0,0.0,208.0,-6.0,-2.8,,,,551.0,1.0,0.18,7.0,0.0,0.0,46.0,0.0,0.0,1117504.0,1222.0,0.11,228132.0,229.0,0.1,2986.0,1.0,0.03,14039.0,-1.0,-0.01,558.0,-1.0,-0.18,748.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4tfgIbOiIFCXPEK3PwdBSN,https://www.instagram.com/enobarony/,enobarony,https://www.tiktok.com/@enobarony,enobarony,https://www.youtube.com/@enobarony,,https://soundcloud.com/enobarony,enobarony,https://twitter.com/enobarony,enobarony,,,"spotify,soundcloud"
Just Brittany,United States,"Electro, Hip Hop, R&B","trap queen, Hip-Hop/Rap, R&B/Soul",11e81bc7-906b-6d56-b262-a0369fe50396,https://app.soundcharts.com/app/artist/just-brittany/overview,mid_level,average_growth,female,person,,2/11/11,7/25/25,261,7/18/18,0,1/12/26,51619,619,1.21,11246.0,78.0,0.7,17561,-2422,-12.12,23,-1,-4.17,53.0,0.0,0.0,103000.0,0.0,0.0,,,,19391672.0,192439.0,1.0,131.0,0.0,0.0,,,,,,,,,,81400.0,600.0,0.74,670000.0,3400.0,0.51,220.0,-1.0,-0.45,3.0,1.0,50.0,,,,23210.0,2.0,0.01,15.0,1.0,7.14,127.0,1.0,0.79,1877973.0,-1462.0,-0.08,553.0,3.0,0.55,,,,,,,,,,4686.0,-2.0,-0.04,37.0,1.0,2.78,,,,10778.0,1.0,0.01,36042.0,41.0,0.11,,,,,,,,,,,,,,,,,,,,,,4843.0,0.0,0.0,2499.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,106.0,0.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,2337.0,51.0,2.23,,,,,,,,,5eatvYPURxN8hvwd1qYORK,https://www.instagram.com/justbrittany/,justbrittany,https://www.tiktok.com/@justbrittany,justbrittany,https://www.youtube.com/@justbrittany,,https://soundcloud.com/justbrittany,justbrittany,https://twitter.com/justbrittany,justbrittany,,,"spotify,soundcloud"
YAYOI DAIMON,Japan,Hip Hop,"Hip-Hop/Rap, j-rap",b84b815a-030a-4d7f-8291-591a42b684cd,https://app.soundcharts.com/app/artist/yayoi-daimon-2/overview,long_tail,average_growth,female,person,4/11/91,7/27/16,10/31/25,95,1/12/26,0,1/12/26,38775,775,2.04,20999.0,32.0,0.15,17494,-1952,-10.04,26,0,0.0,24.0,0.0,0.0,149000.0,0.0,0.0,1350.0,173.0,14.7,16980649.0,47937.0,0.28,280.0,0.0,0.0,50574.0,-161.0,-0.32,63.0,-1.0,-1.56,1393.0,-9.0,-0.64,,,,,,,,,,70.0,3.0,4.48,,,,,,,,,,828.0,8.0,0.98,2984.0,-6.0,-0.2,,,,,,,,,,,,,375.0,0.0,0.0,,,,3.0,0.0,0.0,,,,37.0,3.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6u1eX0H0rWHLh3Dq1ASdUb,https://www.instagram.com/yayoidaimon/,yayoidaimon,https://www.tiktok.com/@yayoidaimon,yayoidaimon,https://www.youtube.com/@yayoidaimon,,https://soundcloud.com/yayoi-daimon,yayoi-daimon,https://twitter.com/yayoidaimon,yayoidaimon,,,"spotify,soundcloud"
Melisa Carolina,Germany,"Pop, Hip Hop","Pop, frauenrap, pop, mainstream pop",cf4c7aa8-41d0-11e9-9a5c-549f35141000,https://app.soundcharts.com/app/artist/melisa-carolina/overview,long_tail,average_growth,female,person,,3/8/19,4/4/25,12,1/12/26,0,1/12/26,36049,49,0.14,5253.0,-1.0,-0.02,17353,-410,-2.31,21,-1,-4.55,18.0,0.0,0.0,16600.0,0.0,0.0,,,,4609938.0,0.0,0.0,78.0,0.0,0.0,112492.0,-238.0,-0.21,29.0,5.0,20.83,432.0,0.0,0.0,158900.0,1100.0,0.7,7300000.0,200000.0,2.82,143.0,5.0,3.62,5.0,0.0,0.0,,,,263.0,6.0,2.33,15.0,0.0,0.0,57.0,0.0,0.0,3344.0,-11.0,-0.33,,,,,,,,,,,,,6.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,0.0,0.0,27062.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1626.0,7.0,0.43,,,,,,,,,2PyhHuEUpN8Z128418fpo7,https://www.instagram.com/melisacarolina/,melisacarolina,https://www.tiktok.com/@melisacarolina,melisacarolina,https://www.youtube.com/@melisacarolina,,https://soundcloud.com/sisi-aja-aja,sisi-aja-aja,https://twitter.com/melisacarolina,melisacarolina,,,"spotify,soundcloud"
Zuzanna Całka,Poland,"Hip Hop, Classical","contemporary hip hop, classical crossover",858b8fe6-9e84-46d5-bbe6-0c2009ef80d2,https://app.soundcharts.com/app/artist/zuzanna-calka/overview,long_tail,average_growth,female,person,,3/29/23,4/11/25,15,4/30/25,10,1/12/26,35974,-26,-0.07,958.0,30.0,3.23,17349,-2161,-11.08,23,1,4.55,21.0,0.0,0.0,509.0,6.0,1.19,,,,93256.0,943.0,1.02,24.0,0.0,0.0,2216.0,7.0,0.32,188.0,2.0,1.08,1994.0,-3.0,-0.15,117.0,2.0,1.74,2086.0,2.0,0.1,65.0,0.0,0.0,17.0,-1.0,-5.56,,,,20.0,2.0,11.11,7.0,0.0,0.0,,,,1438.0,3.0,0.21,,,,,,,,,,,,,84.0,2.0,2.44,26.0,0.0,0.0,56.0,0.0,0.0,144.0,3.0,2.13,152.0,9.0,6.29,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207.0,378.0,13.36,,,,,,,,,3Ab9GXGh3yVM8Ax7W7ekDK,https://www.instagram.com/zuzannacaōka/,zuzannacaōka,https://www.tiktok.com/@zuzannacaōka,zuzannacaōka,https://www.youtube.com/@zuzannacaōka,,,,https://twitter.com/zuzannacaōka,zuzannacaōka,,,spotify
yonderling,United States,Hip Hop,Hip-Hop/Rap,11e83fee-d8ee-1628-9b8f-a0369fe50396,https://app.soundcharts.com/app/artist/yonderling/overview,long_tail,average_growth,female,person,,7/4/18,4/12/24,54,1/12/26,0,1/12/26,38880,880,2.32,2624.0,69.0,2.7,17321,-611,-3.41,23,0,0.0,28.0,0.0,0.0,313.0,2.0,0.64,,,,76432.0,769.0,1.02,21.0,0.0,0.0,1382.0,-2.0,-0.14,130.0,0.0,0.0,609.0,-2.0,-0.33,104.0,0.0,0.0,728.0,0.0,0.0,82.0,0.0,0.0,43.0,-6.0,-12.24,4077.0,-169.0,-3.98,90.0,4.0,4.65,11.0,-4.0,-26.67,26.0,4.0,18.18,654.0,0.0,0.0,176.0,0.0,0.0,388.0,0.0,0.0,133.0,0.0,0.0,156.0,-1.0,-0.64,910.0,0.0,0.0,19.0,0.0,0.0,370.0,0.0,0.0,,,,798.0,5.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,4.0,0.0,0.0,88.0,0.0,0.0,,,,,,,,,,,,,,,,12.0,0.0,0.0,55.0,1.0,1.85,21797.0,0.0,0.0,,,,5.0,0.0,0.0,6.0,0.0,0.0,,,,49792.0,63.0,0.13,,,,,,,,,1DJqGSNUWz8NxLq39Z9UTt,https://www.instagram.com/yonderling/,yonderling,https://www.tiktok.com/@yonderling,yonderling,https://www.youtube.com/@yonderling,,https://soundcloud.com/zndrlng,zndrlng,https://twitter.com/yonderling,yonderling,,,"spotify,soundcloud"
Kidd Lee,United States,"Hip Hop, Spirituals","Hip-Hop/Rap, Christian, contemporary hip hop, hip hop, trap",723abf13-e8ed-4755-9c63-b205ad859052,https://app.soundcharts.com/app/artist/kidd-lee/overview,long_tail,average_growth,female,person,11/18/02,9/14/18,10/15/25,210,1/12/26,0,1/12/26,40823,823,2.06,14497.0,54.0,0.37,17301,-4834,-21.84,28,0,0.0,30.0,0.0,0.0,26000.0,200.0,0.78,,,,3897582.0,81547.0,2.14,113.0,0.0,0.0,122779.0,-285.0,-0.23,321.0,1.0,0.31,17.0,0.0,0.0,,,,,,,,,,9.0,-1.0,-10.0,,,,146.0,-1.0,-0.68,9.0,0.0,0.0,619.0,7.0,1.14,12114.0,0.0,0.0,356.0,0.0,0.0,193.0,0.0,0.0,179.0,0.0,0.0,31.0,0.0,0.0,894.0,4.0,0.45,57.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,2106.0,0.0,0.0,246362.0,0.0,0.0,,,,,,,,,,,,,,,,10.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0M120oS8JMyuyba6YoweKS,https://www.instagram.com/thakiddlee/,thakiddlee,https://www.tiktok.com/@thakiddlee,thakiddlee,https://www.youtube.com/@thakiddlee,,https://soundcloud.com/kidd-lee-79554331,kidd-lee-79554331,https://twitter.com/kiddlee,kiddlee,,,"spotify,soundcloud+musicbrainz"
